FIPS,pollution,incidents
19127.0,1140.6250833333334,499 
19127.0,15971.205395683455,499 
19127.0,33389.0,499 
19127.0,36656.548,499 
19127.0,3981.576399999999,499 
19127.0,9.443333333333332,499 
19127.0,355.99356,499 
19127.0,15748.40993939394,499 
37065.0,10376.970833333333,499 
5019.0,17126.559940476192,498.9 
5019.0,597.0666,498.9 
5019.0,3800.547,498.9 
5019.0,1500.21,498.9 
5019.0,0.0,498.9 
5019.0,18886.44599193548,498.9 
5019.0,4071.693848484848,498.9 
5019.0,3633.732434782609,498.9 
5019.0,30529.3465,498.9 
54035.0,24956.7696969697,498.9 
54035.0,1099.4,498.9 
54035.0,22357.015399999997,498.9 
54035.0,12767.88037037037,498.9 
54035.0,1942.314285714286,498.9 
54035.0,13939.3084,498.9 
54035.0,123430.30418181818,498.9 
54035.0,2802.3064354838707,498.9 
54035.0,2405.6246315789476,498.9 
54035.0,12306.895917197451,498.9 
54035.0,31437.88677272727,498.9 
54035.0,40.989250000000006,498.9 
54035.0,8572.33888888889,498.9 
54035.0,75.18,498.9 
54035.0,6458.477235294117,498.9 
54035.0,26978.855,498.9 
54035.0,1523.2266666666667,498.9 
54035.0,3.22,498.9 
54035.0,7263.42875,498.9 
36107.0,11825.082857142856,498.9 
36107.0,13174.106315789471,498.9 
12031.0,19814.00070588235,498.8 
17099.0,3494.6883333333335,498.8 
22103.0,3493.1020000000003,498.7 
48365.0,8318.047714285714,498.5 
48365.0,5323.511818181819,498.5 
55131.0,9232.93740425532,498.4 
55131.0,6409.979586956521,498.4 
55131.0,2220.3133333333335,498.4 
55131.0,2690.05,498.4 
55131.0,217389.66978125,498.4 
55131.0,164.71428571428572,498.4 
55131.0,1165.9975000000002,498.4 
55131.0,4617.209891304347,498.4 
55131.0,24634.67415,498.4 
55131.0,15328.138035294118,498.4 
55131.0,53.518235294117645,498.4 
55131.0,1546.1040689655174,498.4 
55131.0,1.805,498.4 
55131.0,11684.908113636366,498.4 
55131.0,889.7682500000001,498.4 
55131.0,42975.63908,498.4 
55131.0,11910.0,498.4 
55131.0,2461.6428602150536,498.4 
55131.0,6285.633144736842,498.4 
55131.0,1738.7829666666669,498.4 
55131.0,7357.692,498.4 
55131.0,587.9957142857143,498.4 
55131.0,125.25707142857142,498.4 
55131.0,3331.5913333333333,498.4 
55131.0,5.0,498.4 
55131.0,7974.252413333333,498.4 
47017.0,5662.0,498.4 
47017.0,9935.048413793103,498.4 
47017.0,53163.2,498.4 
47017.0,770.0076190476191,498.4 
47017.0,2062.0,498.4 
47017.0,134839.295,498.4 
47017.0,385.1203448275863,498.4 
47017.0,2693.5714285714284,498.4 
47017.0,2451.0,498.4 
47017.0,1987.9469411764703,498.4 
47017.0,140.45825,498.4 
47017.0,15148.383666666668,498.4 
48217.0,37.6944,498.3 
48183.0,4497.1563703703705,498.3 
28083.0,3738.96,498.3 
27111.0,3302.4288260869566,498.2 
10001.0,839.6223043478261,498.2 
10001.0,124.20777777777776,498.2 
10001.0,2886.038490291262,498.2 
10001.0,227.56370967741935,498.2 
10001.0,697.6006666666667,498.2 
48367.0,2831.8878958333335,498.2 
36019.0,41787.98446428571,498.2 
36019.0,22830.80226086956,498.2 
36019.0,11364.572,498.2 
36019.0,987.0239285714284,498.2 
36019.0,0.086,498.2 
36019.0,462.7,498.2 
36019.0,1225.9495652173914,498.2 
48147.0,0.0,498.1 
28063.0,12576.674304347824,498 
28063.0,69948.44083076924,498 
28063.0,10287.54609375,498 
28063.0,4.84,498 
28063.0,346.2,498 
28063.0,52001.3998,498 
28063.0,39954.71577142858,498 
28063.0,11848.925574534162,498 
28063.0,5662.786528301886,498 
28063.0,6919.260666666666,498 
28063.0,8772.29909090909,498 
28063.0,5029.854363636363,498 
28063.0,45130.11036206897,498 
28063.0,12919.24,498 
28063.0,0.0,498 
28063.0,3159.443642857143,498 
28063.0,214282.4819285714,498 
28063.0,13054.65053314917,498 
28063.0,28214.469285714287,498 
28063.0,8660.893600000001,498 
28063.0,14132.675454545451,498 
47023.0,2913.0678076923077,497.9 
47023.0,3099.18734,497.9 
47023.0,31.052222222222227,497.9 
12057.0,13523.17786764706,497.9 
12057.0,799.9005128205127,497.9 
55079.0,5652.6701184573,497.9 
39123.0,27196.19592783505,497.9 
39123.0,67677.72657894736,497.9 
39123.0,14872.639230769231,497.9 
13027.0,1296.768,497.8 
17199.0,8339.645068965518,497.8 
17199.0,6757.0896,497.8 
17199.0,458.2773478260869,497.8 
28035.0,8288.494295454544,497.7 
42097.0,7662.583303030303,497.6 
42097.0,24978.1745,497.6 
36043.0,1884.735666666667,497.5 
21183.0,120482.36407407408,497.5 
21183.0,12632.4289,497.5 
22105.0,55596.066666666666,497.5 
54097.0,3142.221916666667,497.4 
54097.0,189917.05,497.4 
48275.0,4761.654,497.2 
48275.0,29656.008655172413,497.2 
48275.0,72262.16666666667,497.2 
48275.0,1717.46185,497.2 
48275.0,3.871125,497.2 
48275.0,25732.475524590165,497.2 
37027.0,17839.8,497.2 
37027.0,0.0,497.2 
37027.0,10162.1286875,497.2 
37027.0,786.924375,497.2 
13011.0,0.0,497 
39163.0,1678.142857142857,497 
28127.0,1366.7965172413792,497 
28127.0,0.0,497 
36017.0,175.06463636363637,496.9 
39015.0,217.4531875,496.9 
39015.0,118.625,496.9 
39015.0,24980.90523529412,496.9 
39015.0,14345.011384615384,496.9 
39015.0,6992.381264957265,496.9 
39089.0,12602.984887096774,496.8 
17035.0,0.0,496.8 
17035.0,0.0,496.8 
17035.0,1754.188168539326,496.8 
17035.0,25587.09572222222,496.8 
17035.0,5219.183384615385,496.8 
17035.0,5402.746489361702,496.8 
17035.0,113.875,496.8 
17035.0,0.0,496.8 
33019.0,50009.96088,496.6 
33019.0,92539.5,496.6 
33019.0,1173.05,496.6 
33019.0,40407.256946236565,496.6 
28097.0,2537.0155679012346,496.6 
28097.0,1586.010818181818,496.6 
28097.0,4627.552666666667,496.6 
28097.0,31898.495052631584,496.6 
28097.0,12604.56818888889,496.6 
28097.0,4755.1466666666665,496.6 
28097.0,1.9196666666666669,496.6 
28097.0,2378.8708888888887,496.6 
28097.0,54070.0,496.6 
28097.0,15705.375,496.6 
28097.0,2365.66,496.6 
28097.0,10227.776864864863,496.6 
28097.0,5535.939446969697,496.6 
28097.0,337030.8392105263,496.6 
28097.0,36615.19531355932,496.6 
28097.0,430705.7297857143,496.6 
19025.0,14146.646719298244,496.5 
19025.0,23830.196923076925,496.5 
19025.0,16299.0,496.5 
19025.0,7140.41620289855,496.5 
19025.0,45647.0,496.5 
19025.0,33882.85875,496.5 
19025.0,199215.6537314815,496.5 
13095.0,4986.398363636364,496.5 
31025.0,7228.224166666667,496.5 
31025.0,674743.5,496.5 
31025.0,125657.09755405408,496.5 
31025.0,123.89444444444445,496.5 
31025.0,10384.0,496.5 
31025.0,26.364,496.5 
31025.0,4824.020073170732,496.5 
31025.0,22555.022333333334,496.5 
31025.0,128156.56240909093,496.5 
55065.0,0.0,496.5 
55065.0,2858.234916666667,496.5 
55065.0,34367.5,496.5 
42125.0,9232.93740425532,496.3 
42125.0,6409.979586956521,496.3 
42125.0,2220.3133333333335,496.3 
42125.0,2690.05,496.3 
42125.0,217389.66978125,496.3 
42125.0,164.71428571428572,496.3 
42125.0,1165.9975000000002,496.3 
42125.0,4617.209891304347,496.3 
42125.0,24634.67415,496.3 
42125.0,15328.138035294118,496.3 
42125.0,53.518235294117645,496.3 
42125.0,1546.1040689655174,496.3 
42125.0,1.805,496.3 
42125.0,11684.908113636366,496.3 
42125.0,889.7682500000001,496.3 
42125.0,42975.63908,496.3 
42125.0,11910.0,496.3 
42125.0,2461.6428602150536,496.3 
42125.0,6285.633144736842,496.3 
42125.0,1738.7829666666669,496.3 
42125.0,7357.692,496.3 
42125.0,587.9957142857143,496.3 
42125.0,125.25707142857142,496.3 
42125.0,3331.5913333333333,496.3 
42125.0,5.0,496.3 
42125.0,7974.252413333333,496.3 
19139.0,41385.00611111111,496.2 
37155.0,13509.846076923077,496.2 
36077.0,4.5945,496.2 
36077.0,0.0123333333333333,496.2 
29151.0,0.0,496.1 
29151.0,122793.83333333331,496.1 
34033.0,11868.319292682929,496 
17091.0,16528.577344262296,495.9 
36049.0,6.09,495.9 
36049.0,12084.75,495.9 
36049.0,142.0,495.9 
36049.0,96877.0,495.9 
36049.0,4432.840344827586,495.9 
36049.0,22570.846153846152,495.9 
22009.0,207.634,495.8 
39135.0,1343.4243333333334,495.8 
29111.0,6.09,495.8 
29111.0,12084.75,495.8 
29111.0,142.0,495.8 
29111.0,96877.0,495.8 
29111.0,4432.840344827586,495.8 
29111.0,22570.846153846152,495.8 
21015.0,8027.516666666667,495.7 
21015.0,1281.0,495.7 
21015.0,1425.216,495.7 
21015.0,7520.339000000001,495.7 
21015.0,14575.42740909091,495.7 
21015.0,368.1840740740741,495.7 
21015.0,2816.1428571428573,495.7 
28145.0,22144.774694852946,495.7 
28145.0,0.0,495.7 
28145.0,0.733,495.7 
28145.0,13868.553333333331,495.7 
28145.0,7477.5,495.7 
28145.0,3244.7066666666665,495.7 
28145.0,7479.916375,495.7 
28145.0,932.6807727272728,495.7 
28145.0,22764.304136054423,495.7 
28145.0,24036.386166666667,495.7 
28145.0,7502.966666666667,495.7 
28145.0,76447.56685714285,495.7 
28145.0,1164.4555555555555,495.7 
28145.0,1.0909090909090908,495.7 
28145.0,8.433333333333334,495.7 
46043.0,87.9831,495.7 
46043.0,1568.2339000000002,495.7 
46043.0,4604.166666666667,495.7 
46043.0,11784.53745,495.7 
46043.0,10082.31377777778,495.7 
46043.0,1752.1,495.7 
46043.0,3534.174205479452,495.7 
46043.0,188.05333333333337,495.7 
46043.0,6248.032571428572,495.7 
46043.0,1.25,495.7 
46043.0,633.5659999999999,495.7 
46043.0,15198.622413793102,495.7 
36021.0,18413.572318181818,495.7 
36021.0,5515.0,495.7 
36021.0,169.45166666666668,495.7 
36021.0,142.74,495.7 
36021.0,576999.6236363637,495.7 
36021.0,342.17999999999995,495.7 
36021.0,51020.171035087726,495.7 
55137.0,2.5,495.6 
37057.0,7106.283864864866,495.6 
37057.0,1829.08190990991,495.6 
55059.0,2125.010078125,495.6 
26079.0,12758.74875,495.5 
36009.0,30918.332285714285,495.2 
24025.0,2138.946266666667,495.2 
12069.0,176.0,495.2 
12069.0,265668.7818181818,495.2 
12069.0,1693.0439444444446,495.2 
12069.0,1372.7504040404042,495.2 
12069.0,68139.31892727273,495.2 
12069.0,3455.875,495.2 
12069.0,8301.870344594594,495.2 
12069.0,312.001,495.2 
12069.0,3574.4629999999997,495.2 
39101.0,25734.078181818182,495.1 
39101.0,14475.442727272726,495.1 
39101.0,67.42580952380952,495.1 
39101.0,9250.55655,495.1 
39101.0,8619.494999999999,495.1 
39101.0,28298.008738461536,495.1 
39101.0,2.23075,495.1 
39101.0,880.0327272727274,495.1 
39101.0,7394.003178571429,495.1 
39101.0,33378.138,495.1 
39101.0,2079.6393958333333,495.1 
39101.0,233405.0,495.1 
39101.0,11498.74752173913,495.1 
39101.0,14945.094,495.1 
39101.0,36604.47009090909,495.1 
22059.0,12655.908333333333,495 
5031.0,3444.8368214285715,494.9 
12103.0,4935.65985,494.9 
48485.0,6938.424499999999,494.9 
47061.0,0.0,494.6 
47061.0,10979.473454545456,494.6 
47061.0,47.869,494.6 
28065.0,0.095,494.5 
27003.0,4128.192884615384,494.4 
22121.0,12039.211474226804,494.3 
55133.0,2356.536898305085,494.1 
30085.0,6176.450000000001,494.1 
17049.0,34729.79347368421,494 
17049.0,6144.864,494 
37117.0,7245.2705,494 
37117.0,8361.617428571428,494 
37117.0,989.59,494 
37117.0,13397.82241935484,494 
37117.0,45427.6812173913,494 
37117.0,6819.104074074074,494 
13133.0,54369.0,494 
13133.0,3532.994833333333,494 
13133.0,39053.43825,494 
13133.0,1061.2014285714286,494 
13133.0,8291.0,494 
13133.0,4803.2810104166665,494 
13133.0,139.2406,494 
13133.0,13265.694166666666,494 
13133.0,2.5,494 
13133.0,11410.219357142856,494 
23027.0,534.6283684210526,493.9 
36065.0,6379.882295081968,493.9 
36065.0,2650.141111111111,493.9 
22087.0,7542.856320512821,493.9 
19129.0,846312.48,493.8 
12029.0,0.0,493.8 
29071.0,7160.3,493.8 
29071.0,135.536,493.8 
29071.0,676.8521499999999,493.8 
29071.0,679.4944,493.8 
29071.0,20757.351666666666,493.8 
29071.0,62.08033333333333,493.8 
29071.0,4447.92,493.8 
29071.0,564.5405000000001,493.8 
29071.0,12.15425,493.8 
29071.0,0.05,493.8 
29071.0,25887.406450704224,493.8 
29071.0,1382.6872727272728,493.8 
29071.0,5.0,493.8 
29071.0,4176.432170984456,493.8 
29071.0,2475.6492272727273,493.8 
29071.0,3274.525,493.8 
29071.0,29.8,493.8 
29071.0,572.8321249999999,493.8 
29071.0,4150.07085,493.8 
45033.0,8295.6337,493.8 
39129.0,1357.5763793103447,493.7 
12105.0,17822.223833333333,493.6 
12105.0,16435.59996666667,493.6 
12105.0,5842.016666666667,493.6 
12105.0,5656.081343434343,493.6 
12105.0,39845.9775625,493.6 
12105.0,2.89,493.6 
12105.0,12452.0,493.6 
12105.0,10370.940066666666,493.6 
12105.0,3209.3505,493.6 
37151.0,1745.678,493.5 
37151.0,10366.5,493.5 
37151.0,14903.666666666666,493.5 
37151.0,4958.993,493.5 
37151.0,1320.0354545454545,493.5 
37151.0,61263.22247058823,493.5 
37151.0,13405.114083333332,493.5 
37151.0,152.82233333333332,493.5 
27029.0,2.83,493.5 
27029.0,24279.88,493.5 
48281.0,3.3983333333333334,493.3 
54095.0,0.0,493.3 
54095.0,9577.415483870967,493.3 
13157.0,24956.7696969697,493.3 
13157.0,1099.4,493.3 
13157.0,22357.015399999997,493.3 
13157.0,12767.88037037037,493.3 
13157.0,1942.314285714286,493.3 
13157.0,13939.3084,493.3 
13157.0,123430.30418181818,493.3 
13157.0,2802.3064354838707,493.3 
13157.0,2405.6246315789476,493.3 
13157.0,12306.895917197451,493.3 
13157.0,31437.88677272727,493.3 
13157.0,40.989250000000006,493.3 
13157.0,8572.33888888889,493.3 
13157.0,75.18,493.3 
13157.0,6458.477235294117,493.3 
13157.0,26978.855,493.3 
13157.0,1523.2266666666667,493.3 
13157.0,3.22,493.3 
13157.0,7263.42875,493.3 
24013.0,5662.0,493.3 
24013.0,9935.048413793103,493.3 
24013.0,53163.2,493.3 
24013.0,770.0076190476191,493.3 
24013.0,2062.0,493.3 
24013.0,134839.295,493.3 
24013.0,385.1203448275863,493.3 
24013.0,2693.5714285714284,493.3 
24013.0,2451.0,493.3 
24013.0,1987.9469411764703,493.3 
24013.0,140.45825,493.3 
24013.0,15148.383666666668,493.3 
40021.0,12851.357272727271,493.2 
40021.0,2742.5736153846156,493.2 
40021.0,3752.25,493.2 
40021.0,5123.669935483871,493.2 
40021.0,59.34,493.2 
40021.0,0.1615,493.2 
40021.0,15808.385358974358,493.2 
40021.0,14943.537647058823,493.2 
1015.0,14146.646719298244,493.2 
1015.0,23830.196923076925,493.2 
1015.0,16299.0,493.2 
1015.0,7140.41620289855,493.2 
1015.0,45647.0,493.2 
1015.0,33882.85875,493.2 
1015.0,199215.6537314815,493.2 
27061.0,129587.8840526316,493.1 
36093.0,3566.8518888888884,493.1 
39083.0,4761.654,493.1 
39083.0,29656.008655172413,493.1 
39083.0,72262.16666666667,493.1 
39083.0,1717.46185,493.1 
39083.0,3.871125,493.1 
39083.0,25732.475524590165,493.1 
21073.0,7160.3,493.1 
21073.0,135.536,493.1 
21073.0,676.8521499999999,493.1 
21073.0,679.4944,493.1 
21073.0,20757.351666666666,493.1 
21073.0,62.08033333333333,493.1 
21073.0,4447.92,493.1 
21073.0,564.5405000000001,493.1 
21073.0,12.15425,493.1 
21073.0,0.05,493.1 
21073.0,25887.406450704224,493.1 
21073.0,1382.6872727272728,493.1 
21073.0,5.0,493.1 
21073.0,4176.432170984456,493.1 
21073.0,2475.6492272727273,493.1 
21073.0,3274.525,493.1 
21073.0,29.8,493.1 
21073.0,572.8321249999999,493.1 
21073.0,4150.07085,493.1 
37019.0,1326.9128095238095,493 
37019.0,278.0,493 
13321.0,1415.142857142857,492.9 
55105.0,0.0,492.7 
55105.0,1018.7677428571428,492.7 
39065.0,23179.160299999996,492.7 
39065.0,22140.60614285714,492.7 
39065.0,16401.0,492.7 
39065.0,88153.92323809525,492.7 
39065.0,2626.171117647059,492.7 
54069.0,120482.36407407408,492.6 
54069.0,12632.4289,492.6 
40115.0,27196.19592783505,492.6 
40115.0,67677.72657894736,492.6 
40115.0,14872.639230769231,492.6 
5023.0,364.265,492.5 
5023.0,41.42425,492.5 
24019.0,96067.44166666668,492.5 
24019.0,5932.691235294118,492.5 
13017.0,29.764,492.5 
37059.0,1900.2048,492.4 
5055.0,54369.0,492.4 
5055.0,3532.994833333333,492.4 
5055.0,39053.43825,492.4 
5055.0,1061.2014285714286,492.4 
5055.0,8291.0,492.4 
5055.0,4803.2810104166665,492.4 
5055.0,139.2406,492.4 
5055.0,13265.694166666666,492.4 
5055.0,2.5,492.4 
5055.0,11410.219357142856,492.4 
27043.0,6050.314428571429,492.4 
39115.0,26447.15595774648,492.3 
39115.0,67572.99404166666,492.3 
39115.0,5909.962,492.3 
39115.0,833.6524999999999,492.3 
39115.0,29.233,492.3 
39115.0,17664.551,492.3 
39115.0,8127.9375,492.3 
39115.0,29.0,492.3 
39115.0,349.5605,492.3 
13213.0,2.5,492.3 
39023.0,17126.559940476192,492.3 
39023.0,597.0666,492.3 
39023.0,3800.547,492.3 
39023.0,1500.21,492.3 
39023.0,0.0,492.3 
39023.0,18886.44599193548,492.3 
39023.0,4071.693848484848,492.3 
39023.0,3633.732434782609,492.3 
39023.0,30529.3465,492.3 
36059.0,48200.5568,492.3 
36059.0,1288.7772131147542,492.3 
19031.0,18665.333333333332,492.3 
19031.0,3609.1,492.3 
33013.0,3453.1623658536587,492.1 
55023.0,16093.854285714287,492.1 
55023.0,0.0,492.1 
55023.0,4895.454545454545,492.1 
55023.0,13462.57025,492.1 
55023.0,59.5925,492.1 
55023.0,16334.419047619049,492.1 
55023.0,14561.368666666667,492.1 
55023.0,1090.6699999999998,492.1 
55023.0,4686.933,492.1 
55023.0,2148.7428571428572,492.1 
22067.0,6967.646000000001,492.1 
53045.0,54279.0,492 
53045.0,54148.0838,492 
53045.0,12976.808,492 
53045.0,0.156,492 
53045.0,72607.70570731709,492 
19071.0,24265.9995,491.9 
19071.0,4872.9400000000005,491.9 
19071.0,1863.0,491.9 
16039.0,111684.28391666664,491.9 
16039.0,9643.266666666666,491.9 
22085.0,12158.341666666664,491.9 
39027.0,41787.98446428571,491.8 
39027.0,22830.80226086956,491.8 
39027.0,11364.572,491.8 
39027.0,987.0239285714284,491.8 
39027.0,0.086,491.8 
39027.0,462.7,491.8 
39027.0,1225.9495652173914,491.8 
27069.0,251049.0,491.6 
19105.0,25226.16556,491.5 
19105.0,961.62,491.5 
46067.0,851.035,491.5 
46067.0,42765.12710958904,491.5 
31111.0,62576.81019999999,491.5 
31111.0,65.2,491.5 
31111.0,1592.4171428571428,491.5 
31111.0,195.36,491.5 
31111.0,424.19,491.5 
31111.0,3912.6925882352944,491.5 
31111.0,32672.642095238098,491.5 
31111.0,137.33333333333334,491.5 
31111.0,56551.0819375,491.5 
31111.0,8429.764625,491.5 
31111.0,12214.396,491.5 
31111.0,29330.21680952381,491.5 
31111.0,73087.44263157895,491.5 
13223.0,278.49271428571427,491.4 
13223.0,5951.83475,491.4 
17081.0,12576.674304347824,491.3 
17081.0,69948.44083076924,491.3 
17081.0,10287.54609375,491.3 
17081.0,4.84,491.3 
17081.0,346.2,491.3 
17081.0,52001.3998,491.3 
17081.0,39954.71577142858,491.3 
17081.0,11848.925574534162,491.3 
17081.0,5662.786528301886,491.3 
17081.0,6919.260666666666,491.3 
17081.0,8772.29909090909,491.3 
17081.0,5029.854363636363,491.3 
17081.0,45130.11036206897,491.3 
17081.0,12919.24,491.3 
17081.0,0.0,491.3 
17081.0,3159.443642857143,491.3 
17081.0,214282.4819285714,491.3 
17081.0,13054.65053314917,491.3 
17081.0,28214.469285714287,491.3 
17081.0,8660.893600000001,491.3 
17081.0,14132.675454545451,491.3 
39147.0,2962.60255,491.3 
39147.0,1940.7338571428572,491.3 
22063.0,9026.912333333334,491.2 
13111.0,0.0,491.2 
1131.0,78801.36255555556,491.1 
48459.0,3142.221916666667,491.1 
48459.0,189917.05,491.1 
34011.0,0.0,491.1 
34011.0,0.0,491.1 
34011.0,1754.188168539326,491.1 
34011.0,25587.09572222222,491.1 
34011.0,5219.183384615385,491.1 
34011.0,5402.746489361702,491.1 
34011.0,113.875,491.1 
34011.0,0.0,491.1 
21143.0,83458.878,491 
21143.0,287.175,491 
21143.0,548.8479444444445,491 
21143.0,961.4846382978724,491 
55001.0,10500.8652320442,490.8 
55001.0,1590.9205,490.8 
55001.0,188.34,490.8 
55001.0,39263.7246,490.8 
55001.0,23843.51,490.8 
55001.0,0.0,490.8 
55001.0,62051.439791666664,490.8 
55001.0,6008.595823529412,490.8 
55001.0,227538.12066666663,490.8 
55001.0,14132.339999999998,490.8 
38031.0,5165.746666666667,490.8 
42025.0,17685.071500000002,490.7 
42025.0,7305.921249999999,490.7 
42025.0,12101.018219512194,490.7 
55057.0,1031.1304347826087,490.7 
19153.0,17822.223833333333,490.6 
19153.0,16435.59996666667,490.6 
19153.0,5842.016666666667,490.6 
19153.0,5656.081343434343,490.6 
19153.0,39845.9775625,490.6 
19153.0,2.89,490.6 
19153.0,12452.0,490.6 
19153.0,10370.940066666666,490.6 
19153.0,3209.3505,490.6 
29175.0,1745.678,490.6 
29175.0,10366.5,490.6 
29175.0,14903.666666666666,490.6 
29175.0,4958.993,490.6 
29175.0,1320.0354545454545,490.6 
29175.0,61263.22247058823,490.6 
29175.0,13405.114083333332,490.6 
29175.0,152.82233333333332,490.6 
26099.0,5328.567174603175,490.6 
46023.0,5.0,490.5 
39013.0,1002.495,490.5 
23025.0,0.0,490.4 
23025.0,90568.32196153846,490.4 
23025.0,1607.4968474576272,490.4 
23025.0,1909.3135714285715,490.4 
21125.0,4296.9971428571425,490.4 
36007.0,734.0812,490.4 
13075.0,593.180909090909,490.3 
13075.0,15060.72150051177,490.3 
36101.0,2923.675375,490.2 
36101.0,1030.8513157894736,490.2 
27045.0,6434.3,490.2 
27045.0,3136.431666666667,490.2 
19123.0,550.6986666666668,490.2 
48399.0,6.852666666666666,490 
21221.0,146.03285714285715,490 
21013.0,6569.197793103448,489.9 
27033.0,1158.288888888889,489.9 
28049.0,7503.0815581395345,489.8 
12055.0,3948.4125294117657,489.8 
38017.0,7228.224166666667,489.7 
38017.0,674743.5,489.7 
38017.0,125657.09755405408,489.7 
38017.0,123.89444444444445,489.7 
38017.0,10384.0,489.7 
38017.0,26.364,489.7 
38017.0,4824.020073170732,489.7 
38017.0,22555.022333333334,489.7 
38017.0,128156.56240909093,489.7 
51081.0,2419.743090909091,489.7 
13259.0,125130.08795833332,489.7 
40071.0,24363.099812499997,489.7 
53027.0,5216.374777777778,489.7 
28089.0,30503.25438983051,489.6 
28089.0,630.6666666666666,489.6 
28089.0,0.0,489.6 
28089.0,83.0,489.6 
28089.0,30273.21010759494,489.6 
28089.0,1639.3577272727273,489.6 
28089.0,4051.85250877193,489.6 
28089.0,123077.23,489.6 
28089.0,12763.25741935484,489.6 
28089.0,5.0035,489.6 
28089.0,5645.031567567567,489.6 
28089.0,2806.4127894736844,489.6 
28089.0,488.6923076923077,489.6 
28089.0,56735.54775409836,489.6 
28089.0,0.0,489.6 
37101.0,2054.3053529411764,489.6 
17123.0,19008.961875,489.6 
17123.0,19350.120714285713,489.6 
17123.0,12380.928,489.6 
17123.0,25262.57966666667,489.6 
17123.0,1140.6250833333334,489.6 
17123.0,15971.205395683455,489.6 
17123.0,33389.0,489.6 
17123.0,36656.548,489.6 
17123.0,3981.576399999999,489.6 
17123.0,9.443333333333332,489.6 
17123.0,355.99356,489.6 
17123.0,15748.40993939394,489.6 
27037.0,33233.14839175258,489.5 
27037.0,9949.21776,489.5 
51053.0,559.8281428571429,489.4 
42013.0,683.3048124999999,489.2 
13025.0,3024.5,489.2 
53057.0,4746.904195402299,489.2 
47123.0,192899.4883333333,489.2 
47123.0,136.82222222222222,489.2 
47123.0,23399.75145,489.2 
47123.0,57915.985483870965,489.2 
47123.0,326.0,489.2 
47123.0,7.75,489.2 
47123.0,62247.31185245902,489.2 
47123.0,7.0,489.2 
47123.0,247953.66344999996,489.2 
47123.0,13848.61012371134,489.2 
47123.0,3876.5,489.2 
47123.0,403.6219411764706,489.2 
47123.0,43029.08538709677,489.2 
47123.0,3242.498,489.2 
47123.0,7838.1985,489.2 
39103.0,6860.699178082192,489.1 
39103.0,2.327142857142857,489.1 
17135.0,2537.0155679012346,489.1 
17135.0,1586.010818181818,489.1 
17135.0,4627.552666666667,489.1 
17135.0,31898.495052631584,489.1 
17135.0,12604.56818888889,489.1 
17135.0,4755.1466666666665,489.1 
17135.0,1.9196666666666669,489.1 
17135.0,2378.8708888888887,489.1 
17135.0,54070.0,489.1 
17135.0,15705.375,489.1 
17135.0,2365.66,489.1 
17135.0,10227.776864864863,489.1 
17135.0,5535.939446969697,489.1 
17135.0,337030.8392105263,489.1 
17135.0,36615.19531355932,489.1 
17135.0,430705.7297857143,489.1 
13211.0,26447.15595774648,489.1 
13211.0,67572.99404166666,489.1 
13211.0,5909.962,489.1 
13211.0,833.6524999999999,489.1 
13211.0,29.233,489.1 
13211.0,17664.551,489.1 
13211.0,8127.9375,489.1 
13211.0,29.0,489.1 
13211.0,349.5605,489.1 
47073.0,154804.54148148146,488.9 
37157.0,28064.126538461536,488.9 
37157.0,722.2428461538462,488.9 
37157.0,14257.433333333332,488.9 
48337.0,1182.7272727272727,488.8 
1127.0,299.85499999999996,488.8 
1127.0,3.044,488.8 
1127.0,1296.25,488.8 
31181.0,12347.736666666666,488.5 
31181.0,19277.06930232558,488.5 
31181.0,2358.03,488.5 
31181.0,2040.8126363636368,488.5 
31181.0,16035.006666666666,488.5 
31181.0,1.302,488.5 
22089.0,55089.09551265823,488.5 
39085.0,176.0,488.5 
39085.0,265668.7818181818,488.5 
39085.0,1693.0439444444446,488.5 
39085.0,1372.7504040404042,488.5 
39085.0,68139.31892727273,488.5 
39085.0,3455.875,488.5 
39085.0,8301.870344594594,488.5 
39085.0,312.001,488.5 
39085.0,3574.4629999999997,488.5 
22101.0,14369.406594594597,488.4 
55085.0,6379.882295081968,488.4 
55085.0,2650.141111111111,488.4 
37093.0,614.7333333333333,488.4 
31095.0,12576.674304347824,488.3 
31095.0,69948.44083076924,488.3 
31095.0,10287.54609375,488.3 
31095.0,4.84,488.3 
31095.0,346.2,488.3 
31095.0,52001.3998,488.3 
31095.0,39954.71577142858,488.3 
31095.0,11848.925574534162,488.3 
31095.0,5662.786528301886,488.3 
31095.0,6919.260666666666,488.3 
31095.0,8772.29909090909,488.3 
31095.0,5029.854363636363,488.3 
31095.0,45130.11036206897,488.3 
31095.0,12919.24,488.3 
31095.0,0.0,488.3 
31095.0,3159.443642857143,488.3 
31095.0,214282.4819285714,488.3 
31095.0,13054.65053314917,488.3 
31095.0,28214.469285714287,488.3 
31095.0,8660.893600000001,488.3 
31095.0,14132.675454545451,488.3 
36053.0,30503.25438983051,488.2 
36053.0,630.6666666666666,488.2 
36053.0,0.0,488.2 
36053.0,83.0,488.2 
36053.0,30273.21010759494,488.2 
36053.0,1639.3577272727273,488.2 
36053.0,4051.85250877193,488.2 
36053.0,123077.23,488.2 
36053.0,12763.25741935484,488.2 
36053.0,5.0035,488.2 
36053.0,5645.031567567567,488.2 
36053.0,2806.4127894736844,488.2 
