Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
ISP CHEMICALS LLC,COLUMBUS,FRANKLIN,OH,43228,39.99112,-83.14307,Chemicals,NO,3546.0,0.0,0.0,3904.0
PHILLIPS 66 PIPELINE LLC-BEAUMONT TERMINAL,NEDERLAND,JEFFERSON,TX,77627,29.997801,-93.983184,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
EOG RESOURCES INC. MILTON HUB,KARNES CITY,KARNES,TX,78118,29.065833,-97.799444,Natural Gas Processing,NO,750.0,0.0,0.0,1000.0
DUPONT PONTCHARTRAIN WORKS,LA PLACE,ST. JOHN THE BAPTIST PARISH,LA,70068,30.0589,-90.5241,Chemicals,NO,32375.0,0.0,0.0,69876.0
AMERICAN CHROME & CHEMICALS,CASTLE HAYNE,NEW HANOVER,NC,28429,34.372516,-77.859466,Chemicals,NO,277.6,0.0,0.0,179138.6
KOPPERS INC,CICERO,COOK,IL,60804,41.821484,-87.750206,Chemicals,YES,13569.0,0.0,0.0,23931.0
NORTHVILLE INDUSTRIES CORP. - SETAUKET TERMINAL,EAST SETAUKET,SUFFOLK,NY,11733,40.917077,-73.093918,Petroleum Bulk Terminals,YES,0.001,0.0,0.0,0.001
SPRAGUE RIVER ROAD TERMINAL,NEWINGTON,ROCKINGHAM,NH,3801,43.1117,-70.815,Petroleum Bulk Terminals,NO,0.3,0.2,0.0,0.5
US OIL & REFINING CO,TACOMA,PIERCE,WA,98421,47.257694,-122.395259,Petroleum,NO,216.0,3.2,0.0,1572.2
PPG INDUSTRIES INC,MONROEVILLE,ALLEGHENY,PA,15146,40.442122,-79.732379,Chemicals,NO,3614.0,0.0,0.0,3614.0
EVONIK CORP,ETOWAH,MCMINN,TN,37331,35.28674,-84.535764,Chemicals,NO,0.19,7.91,0.0,191.3
WYNNEWOOD REFINING CO,WYNNEWOOD,GARVIN,OK,73098,34.6289,-97.1685,Petroleum,NO,74630.0,750.0,0.0,75630.0
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.495769,-91.173111,Chemicals,NO,9.0,0.0,0.0,11.0
UNIVAR SOLUTIONS USA INC,MIAMI,MIAMI-DADE,FL,33162,25.940508,-80.197105,Chemical Wholesalers,NO,341.137,0.0,0.0,1255.195
GLOBAL DALLAS TERMINAL,DALLAS,DALLAS,TX,75212,32.77884,-96.88443,Petroleum Bulk Terminals,NO,640.0,0.0,0.0,964.0
DEMENNOKERDOON DBA WORLD OIL RECYCLING,COMPTON,LOS ANGELES,CA,90222,33.910116,-118.221906,Petroleum,NO,2.17,0.0,0.0,2.46
HYDRITE CHEMICAL CO.,COTTAGE GROVE,DANE,WI,53527,43.076667,-89.202222,Chemicals,YES,20.49,0.0,0.0,65.17
PLACID REFINING CO LLC,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.475803,-91.208107,Petroleum,YES,23.0,0.0,0.0,25.0
SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.2413,-91.1009,Chemicals,YES,652.0,9.0,0.0,4140.0
OT JET LLC,PHOENIX,MARICOPA,AZ,85043,33.44834,-112.18213,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
BROX INDUSTRIES INC,DRACUT,MIDDLESEX,MA,1826,42.6716,-71.24562,Petroleum,YES,0.0,0.0,0.0,0.0
HIGHLINE WARREN LLC,WILMINGTON,NEW CASTLE,DE,19804,39.71101,-75.62261,Chemicals,NO,232.0,0.0,0.0,362.0
LOUISIANA PIGMENT CO LP,WESTLAKE,CALCASIEU PARISH,LA,70669,30.196389,-93.306944,Chemicals,NO,0.0,0.0,0.0,28000.0
DURA COAT PRODUCTS INC.,MADISON,LIMESTONE,AL,35756,34.634316,-86.846668,Chemicals,NO,0.0,0.0,0.0,4.07
GLOBAL COS LLC - CHELSEA EASTERN AVE TERMINAL,CHELSEA,SUFFOLK,MA,2150,42.395,-71.02135,Petroleum Bulk Terminals,YES,3.0,0.0,0.0,3.0
COLUMBUS CHEMICAL INDUSTRIES INC. EMPLOYEE STOCK OWNERSHIP P,COLUMBUS,DODGE,WI,53925,43.351944,-88.999444,Chemicals,NO,5.0,0.0,0.0,10.0
MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,ROBINSON,CRAWFORD,IL,62454,39.002146,-87.725378,Petroleum,NO,20.0,137.0,0.0,166.0
EAGLE MINE LLC-HUMBOLDT MILL,CHAMPION,MARQUETTE,MI,49814,46.48541,-87.90505,Metal Mining,NO,0.04,2.0,0.0,25004.06
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,YES,3862.0,5.0,0.0,5149.0
MPLX TERMINALS LLC - NASHVILLE BORDEAUX TN TERMINAL,NASHVILLE,DAVIDSON,TN,37218,36.184453,-86.83323,Petroleum Bulk Terminals,NO,110.0,0.0,0.0,280.0
SHERWIN-WILLIAMS CO,MASSILLON,STARK,OH,44646,40.76587,-81.5129,Chemicals,YES,2502.0,0.0,0.0,2526.0
HOLLYFRONTIER NAVAJO REFINING LLC - LEA REFINERY,LOVINGTON,LEA,NM,88260,32.880278,-103.302778,Petroleum,NO,67.0,0.0,0.0,457.0
NOXELL CORP,HUNT VALLEY,BALTIMORE,MD,21030,39.47694,-76.64936,Chemicals,NO,9.6,0.0,0.0,12.8
COASTAL CHEMICAL CO. LLC,PEARSALL,FRIO,TX,78061,28.879051,-99.117222,Chemical Wholesalers,NO,5370.0,0.0,0.0,6445.0
VERTRAUEN CHEMIE SOLUTIONS INC.,MEMPHIS,SHELBY,TN,38113,35.08596,-90.13391,Chemicals,NO,261.0,0.0,0.0,268.0
ODOM INDUSTRIES INC,WAYNESBORO,WAYNE,MS,39367,31.6505,-88.642694,Chemicals,NO,0.0,0.0,0.0,3584.99
SENERGY PETROLEUM LLC - BLOOMFIELD BULK PLANT,BLOOMFIELD,SAN JUAN,NM,87413,36.680853,-107.976271,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
ERGON REFINING INC,VICKSBURG,WARREN,MS,39183,32.386368,-90.90834,Petroleum,YES,0.0,0.0,0.0,4.0
JOHNSON MATTHEY PROCESS TECHNOLOGIES INC,SAVANNAH,CHATHAM,GA,31408,32.1151,-81.2204,Chemicals,NO,40.0,1.0,0.0,41.0
KINDER MORGAN CRUDE & CONDENSATE LLC,GALENA PARK,HARRIS,TX,77547,29.732598,-95.220457,Petroleum,NO,510.0,0.0,0.0,978.0
OPAL GAS PLANT,OPAL,LINCOLN,WY,83124,41.771437,-110.324277,Natural Gas Processing,YES,80.0,0.0,0.0,880.0
SHERWIN-WILLIAMS CO,WHEELING,COOK,IL,60090,42.117846,-87.925883,Chemicals,NO,0.0,0.0,0.0,0.0
CHEMETALL US INC,JACKSON,JACKSON,MI,49201,42.271085,-84.470336,Chemicals,NO,89.5,0.0,0.0,89.5
WYOMING REFINING CO,NEWCASTLE,WESTON,WY,82701,43.85126,-104.21486,Petroleum,NO,991.21,0.0,0.0,4167.33
TILCON CONNECTICUT INC,DANBURY,FAIRFIELD,CT,6810,41.396479,-73.412552,Petroleum,YES,0.0,0.0,0.0,0.0
NOURYON FUNCTIONAL CHEMICALS LLC,PASADENA,HARRIS,TX,77507,29.639444,-95.062778,Chemicals,YES,0.0,0.0,0.0,1.12
COASTAL CHEMICAL CO. LLC,CLEBURNE,JOHNSON,TX,76033,32.41751,-97.45915,Chemical Wholesalers,NO,1.0,0.0,0.0,15.0
ICP INDUSTRIAL,ITASCA,DUPAGE,IL,60143,41.987402,-88.040394,Chemicals,NO,5.0,0.0,0.0,741.0
TESORO EAST HYNES TERMINAL,LONG BEACH,LOS ANGELES,CA,90805,33.862483,-118.159907,Petroleum Bulk Terminals,YES,110.0,0.0,0.0,114.0
JOHNS MANVILLE,LA PORTE,HARRIS,TX,77571,29.70988,-95.09091,Plastics and Rubber,NO,0.0,0.0,0.0,1843.0
SUPERIOR INDUSTRIAL SOLUTIONS INC,OLD HICKORY,DAVIDSON,TN,37138,36.27898,-86.67007,Chemical Wholesalers,YES,0.0,0.0,0.0,0.0
VEOLIA WATER TECHNOLOGIES & SOLUTIONS INC. - BEAUMONT,BEAUMONT,JEFFERSON,TX,77713,30.064675,-94.222025,Chemicals,NO,190.0,0.0,0.0,241.0
HAMMOND LEAD PRODUCTS,POTTSTOWN,MONTGOMERY,PA,19464,40.24531,-75.68637,Chemicals,NO,82.69,22.19,0.0,127.66
STARPET INC,ASHEBORO,RANDOLPH,NC,27203,35.77262,-79.82243,Chemicals,NO,0.0,0.0,0.0,0.0
NACHURS ALPINE SOLUTIONS,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.24016,-91.08795,Chemicals,NO,0.14,0.0,0.0,88.95
HUNTSMAN ADVANCED MATERIALS AMERICAS LLC,AKRON,SUMMIT,OH,44301,41.046944,-81.534722,Chemicals,NO,0.0,0.0,0.0,0.0
AGROCHEMUSA INC,SARATOGA SPRINGS,SARATOGA,NY,12866,43.008098,-73.871962,Chemicals,NO,0.0,0.0,0.0,22.0
ALBERDINGK BOLEY INC,GREENSBORO,GUILFORD,NC,27407,36.00477,-79.90461,Chemicals,NO,0.0,0.0,0.0,0.0
ROADRUNNER GAS PLANT,LOVING,EDDY,NM,88256,32.26242,-104.15014,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
NATIONAL CHEMICAL LABORATORIES INC,PHILADELPHIA,PHILADELPHIA,PA,19123,39.95914,-75.15507,Chemicals,NO,0.0,0.0,0.0,0.0
UNIVAR SOLUTIONS USA - MORRISVILLE BRANCH,MORRISVILLE,BUCKS,PA,19067,40.16986,-74.7576,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.320903,-91.239015,Chemicals,NO,0.003,1.0,0.0,1.004
POLYGLASS USA INC,HAZLETON,LUZERNE,PA,18202,40.925207,-76.048163,Petroleum,YES,0.0,0.0,0.0,2.2
PHILLIPS 66 PASADENA TERMINAL,PASADENA,HARRIS,TX,77506,29.715552,-95.182761,Petroleum Bulk Terminals,NO,3000.0,4.0,0.0,3174.0
WELDON ASPHALT CO,KEARNY,HUDSON,NJ,7032,40.749014,-74.140312,Petroleum,YES,0.037,0.0,0.0,0.157
FREEPORT_OLIN BC,FREEPORT,BRAZORIA,TX,77541,28.969389,-95.379528,Chemicals,NO,44.0,0.0,0.0,2645.0
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,1.0,0.0,0.0,1.0
THOMPSONVILLE GAS PLANT,MIRANDO CITY,WEBB,TX,78369,27.257429,-98.937721,Natural Gas Processing,NO,0.0,0.0,0.0,0.0
MPLX TERMINALS LLC - LOUISVILLE ALGON KY TERMINAL,LOUISVILLE,JEFFERSON,KY,40211,38.230684,-85.82979,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
HONEYWELL INTERNATIONAL INC,COLUMBIA,BOONE,MO,65202,39.018446,-92.268613,Chemicals,NO,5.0,5.0,0.0,10.0
MONROE ENERGY LLC-TRAINER REFINERY,TRAINER,DELAWARE,PA,19061,39.829311,-75.401169,Petroleum,NO,0.0,45127.0,0.0,45127.0
IDEAL CHEMICAL & SUPPLY CO.,MEMPHIS,SHELBY,TN,38118,35.038611,-89.932222,Chemical Wholesalers,NO,0.88,0.0,0.0,0.88
HELENA INDUSTRIES LLC,DES MOINES,POLK,IA,50317,41.56915,-93.54499,Chemicals,NO,0.0,0.0,0.0,0.0
PRINCE SPECIALTY PRODUCTS LLC,BALTIMORE,ANNE ARUNDEL,MD,21226,39.19469,-76.56416,Chemicals,NO,52.0,0.0,0.0,169.0
GATES CORP,IOLA,ALLEN,KS,66749,37.90028,-95.407309,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
FISHER SCIENTIFIC CO L.L. C.,FAIR LAWN,BERGEN,NJ,7410,40.9375,-74.13193,Chemical Wholesalers,YES,2319.0,1.0,0.0,2355.0
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,RODEO,CONTRA COSTA,CA,94572,38.0436,-122.2532,Petroleum,YES,404.0,1.0,0.0,590.0
MONUMENT CHEMICAL KENTUCKY LLC,BRANDENBURG,MEADE,KY,40108,38.002597,-86.117905,Chemicals,NO,660.0,157.0,0.0,1567.0
CITYSERVICEVALCON LLC BILLINGS BULK FACILITY,BILLINGS,YELLOWSTONE,MT,59101,45.783698,-108.494111,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
VARIFORM INC,JASPER,MARION,TN,37347,35.05071,-85.63522,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
NEXEO SOLUTIONS LLC-CLEARFIELD,CLEARFIELD,DAVIS,UT,84016,41.105,-112.0336,Chemical Wholesalers,NO,11.383,0.0,0.0,110.435
SACHEM INC,CLEBURNE,JOHNSON,TX,76033,32.38926,-97.39788,Chemicals,NO,673.0,0.0,0.0,1372.0
PHARMACIA & UPJOHN CO LLC A SUBSIDIARY OF PFIZER INC,PORTAGE,KALAMAZOO,MI,49002,42.21319,-85.55999,Chemicals,YES,80.0,0.0,0.0,100330.0
CJB INDUSTRIES INC CS PLANT,VALDOSTA,LOWNDES,GA,31601,30.84452,-83.25292,Chemicals,NO,0.0,0.0,0.0,0.0
SUNCOR ENERGY COMMERCE CITY REFINERY,COMMERCE CITY,ADAMS,CO,80022,39.803333,-104.945556,Petroleum,YES,5.0,4.0,0.0,9.001
FUTUREFUEL CHEMICAL CO,BATESVILLE,INDEPENDENCE,AR,72501,35.722342,-91.524983,Chemicals,YES,950.0,0.0,0.0,1700.0
ALDO COATINGS,SALISBURY,ROWAN,NC,28147,35.61097,-80.55362,Chemicals,NO,0.0,0.0,0.0,2358.37
NOURYON FUNCTIONAL CHEMICALS LLC,PASADENA,HARRIS,TX,77507,29.639444,-95.062778,Chemicals,NO,0.0,0.0,0.0,0.0
HUNTSMAN,ROCK HILL,YORK,SC,29730,34.967341,-80.973572,Chemicals,NO,0.0,0.0,0.0,0.0
BASF CORP,GREENVILLE,DARKE,OH,45331,40.098611,-84.610556,Chemicals,NO,250.0,0.0,0.0,255.0
WESTLAKE CHEMICALS & VINYLS LLC,WESTLAKE,CALCASIEU PARISH,LA,70669,30.252222,-93.284444,Chemicals,YES,0.0,0.0,0.0,0.0
MPLX TERMINALS LLC - PADUCAH KY TERMINAL,PADUCAH,MCCRACKEN,KY,42003,37.0275,-88.528648,Petroleum Bulk Terminals,NO,140.0,0.0,0.0,215.0
SHELL CHEMICAL LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Chemicals,NO,0.0,0.0,0.0,0.0
PLAZE INC,PACIFIC,FRANKLIN,MO,63069,38.479742,-90.784939,Chemicals,YES,0.0,0.0,0.0,2297.0
KING INDUSTRIES INC,NORWALK,FAIRFIELD,CT,6852,41.108491,-73.41271,Chemicals,YES,25.0,0.0,0.0,63.0
MID-TOWN PETROLEUM ACQUISITION LLC - RELADYNE,CHICAGO HEIGHTS,COOK,IL,60411,41.515591,-87.625707,Petroleum Bulk Terminals,NO,165.0,0.0,0.0,170.0
HF SINCLAIR TULSA REFINING WEST FACILITY,TULSA,TULSA,OK,74107,36.1396,-96.0149,Petroleum,YES,0.0,0.0,0.0,5.0
BELL LABORATORIES INC.,MADISON,DANE,WI,53704,43.12562,-89.32766,Chemicals,YES,1791.0,0.0,0.0,1796.0
CALUMET PRINCETON REFINING LLC,PRINCETON,BOSSIER PARISH,LA,71067,32.58909,-93.51512,Petroleum,NO,5.0,0.0,0.0,41.0
MPLX TERMINALS LLC - LIMA OH TERMINAL,LIMA,ALLEN,OH,45804,40.69669,-84.12393,Petroleum Bulk Terminals,NO,6.0,0.0,0.0,9.0
EXXONMOBIL OIL BEAUMONT REFINERY (PART),BEAUMONT,JEFFERSON,TX,77701,30.065833,-94.071388,Petroleum,NO,0.0,0.0,0.0,0.0
NEVADA GOLD MINES LLC - GOLDSTRIKE MINES INC,CARLIN,ELKO,NV,89822,40.974445,-116.349998,Metal Mining,NO,115.0,0.0,0.0,5696642.0
GREEN PLAINS SHENANDOAH LLC,SHENANDOAH,FREMONT,IA,51601,40.7549,-95.3953,Chemicals,NO,4600.0,0.0,0.0,5400.0
SOUTHERN RESIN,THOMASVILLE,DAVIDSON,NC,27360,35.825849,-80.097031,Chemicals,NO,0.395,0.0,0.0,0.395
TRITON WEST LLC - SHELL DES PLAINES TERMINAL,ARLINGTON HEIGHTS,COOK,IL,60005,42.028224,-87.949679,Petroleum Bulk Terminals,NO,11.0,0.0,0.0,22.0
DELTECH MONOMERS OPCO LLC,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,30.553364,-91.202428,Chemicals,YES,10379.0,0.0,0.0,10630.0
EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,KINGSPORT,SULLIVAN,TN,37660,36.527055,-82.53858,Chemicals,YES,119.0,91.0,0.0,35235.0
MPLX TERMINALS LLC - ROMULUS MI TERMINAL,ROMULUS,WAYNE,MI,48174,42.245659,-83.308248,Petroleum Bulk Terminals,NO,410.0,0.0,0.0,482.0
O&G INDUSTRIES INC.,HARWINTON,LITCHFIELD,CT,6791,41.777312,-73.115213,Petroleum,NO,0.04,0.0,0.0,0.04
GOODYEAR TIRE & RUBBER CO,LAWTON,COMANCHE,OK,73505,34.600556,-98.5275,Plastics and Rubber,YES,9.642,0.0,0.0,9.642
CHAMPIONX-VERNAL 0408,VERNAL,UINTAH,UT,84078,40.431818,-109.500524,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
EVONIK CORP,LITTLE ROCK,PULASKI,AR,72206,34.653583,-92.306139,Chemicals,NO,0.1,0.0,0.0,0.1
HEMPEL (USA) INC,CONROE,MONTGOMERY,TX,77303,30.35058,-95.44179,Chemicals,NO,5.478,0.0,0.0,5.481
CATEXEL NEASE LLC,HARRISON,HAMILTON,OH,45030,39.27666,-84.6913,Chemicals,YES,724.0,0.0,0.0,809.0
BIG SPRING CARBON BLACK PLANT,BIG SPRING,HOWARD,TX,79720,32.279444,-101.408055,Chemicals,NO,0.1,0.0,0.0,0.1
SIKA CORP-MARION OPERATIONS,MARION,MARION,OH,43302,40.61509,-83.08399,Chemicals,NO,1919.7,0.0,0.0,2133.0
GLOBAL PORT TAMPA TERMINAL,TAMPA,HILLSBOROUGH,FL,33616,27.857662,-82.543996,Petroleum Bulk Terminals,NO,511.0,0.0,0.0,1023.0
VANDERBILT CHEMICALS LLC-MURRAY DIV,MURRAY,CALLOWAY,KY,42071,36.647333,-88.300444,Chemicals,YES,3158.0,0.0,0.0,3190.0
R.E. CARROLL  INC.,TRENTON,MERCER,NJ,8638,40.24259,-74.75583,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
AMERICAN JETWAY CORP,WAYNE,WAYNE,MI,48184,42.279167,-83.375073,Chemicals,YES,0.0,0.0,0.0,1400.0
NOURYON FUNCTIONAL CHEMICALS LLC,LA PORTE,HARRIS,TX,77571,29.687314,-95.12114,Chemicals,NO,0.0,0.0,0.0,292.0
AVANTOR PERFORMANCE MATERIALS,PHILLIPSBURG,WARREN,NJ,8865,40.703099,-75.197676,Chemicals,NO,25.0,0.0,0.0,25.0
AG PROCESSING INC.-ALGONA METHYL ESTER,ALGONA,KOSSUTH,IA,50511,43.079207,-94.182672,Chemicals,NO,9666.72,0.0,0.0,10519.89
EOG RESOURCES INC TITAN HUB,FOWLERTON,LA SALLE,TX,78201,28.425966,-98.887427,Natural Gas Processing,NO,250.0,0.0,0.0,255.0
BASF CORP,MC INTOSH,WASHINGTON,AL,36553,31.2789,-88.0043,Chemicals,NO,0.0,23192.0,0.0,23192.0
ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,HAHNVILLE,ST. CHARLES PARISH,LA,70057,29.9829,-90.4437,Chemicals,YES,0.0,0.0,0.0,70.0
BASF CORP,GREENVILLE,DARKE,OH,45331,40.098611,-84.610556,Chemicals,NO,2160.0,0.0,0.0,2910.0
A-GAS US INC,BOWLING GREEN,WOOD,OH,43402,41.39132,-83.67208,Chemicals,NO,116.0,0.0,0.0,174.0
NEVADA GOLD MINES LLC-CORTEZ DISTRICT,CRESCENT VALLEY,LANDER,NV,89821,40.205,-116.6657,Metal Mining,NO,0.0,0.0,0.0,334709.0
SYNGENTA CROP PROTECTION LLC SAINT GABRIEL FACILITY,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,30.2413,-91.1009,Chemicals,NO,0.0,0.0,0.0,0.0
PHILLIPS 66 MISSOULA PRODUCTS TERMINAL,MISSOULA,MISSOULA,MT,59808,46.89603,-114.03065,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
NCH CORP MOHAWK LABS DIV,INDIANAPOLIS,MARION,IN,46226,39.81652,-86.02028,Chemicals,NO,0.0,0.0,0.0,0.0
EVONIK CORP,LOS ANGELES,LOS ANGELES,CA,90058,34.01272,-118.21293,Chemicals,YES,1514.0,0.0,0.0,1550.0
TCI INC.,ELLAVILLE,SCHLEY,GA,31806,32.229393,-84.295564,Chemicals,NO,12.0,0.0,0.0,24.0
MARATHON PETROLEUM CO LP,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,30.06132,-90.59353,Petroleum,YES,3.157,0.0,0.0,3.157
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
RELADYNE - PUMPELLY OIL ACQUISITION LLC,SULPHUR,CALCASIEU PARISH,LA,70665,30.20927,-93.33865,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
BACHEM AMERICAS INC.,VISTA,SAN DIEGO,CA,92081,33.14454,-117.234351,Chemicals,YES,1685.0,0.0,0.0,3077.0
WORLD FUEL SERVICES MONROE BULK PLANT,MONROE,BUTLER,OH,45050,39.462301,-84.388083,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
MONUMENT CHEMICAL BAYPORT LLC,PASADENA,HARRIS,TX,77507,29.60723,-95.05519,Chemicals,NO,525.0,0.0,0.0,527.0
MPLX TERMINALS LLC - LIMA OH TERMINAL,LIMA,ALLEN,OH,45804,40.69669,-84.12393,Petroleum Bulk Terminals,NO,0.0,0.1,0.0,0.1
LINDAU CHEMICALS INC.,COLUMBIA,RICHLAND,SC,29201,33.972163,-81.031547,Chemicals,YES,0.0,0.0,0.0,0.0
TNEMEC CO INC,BALTIMORE,BALTIMORE (CITY),MD,21222,39.262943,-76.536194,Chemicals,YES,8.9,0.0,0.0,8.9
HILL BROTHERS CHEMICAL CO,PHOENIX,MARICOPA,AZ,85019,33.50194,-112.14871,Chemicals,NO,0.0,0.0,0.0,0.0
SCHIRM USA INC.,ENNIS,ELLIS,TX,75119,32.30759,-96.61275,Chemicals,NO,0.0,0.0,0.0,0.0
CHEMISPHERE CORP,SAINT LOUIS,ST LOUIS (CITY),MO,63139,38.61751,-90.29444,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
WARING OIL CO,JACKSON,RANKIN,MS,39208,32.280193,-90.170597,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
MGC TERMINAL LLC,MERIDIAN,LAUDERDALE,MS,39307,32.352611,-88.744583,Petroleum Bulk Terminals,NO,548.0,5.0,0.0,570.0
FOUR O CORP,BARDSTOWN,NELSON,KY,40004,37.8395,-85.47764,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
GOWAN MILLING LLC,YUMA,YUMA,AZ,85365,32.714974,-114.42382,Chemicals,NO,0.0,0.0,0.0,0.0
GEO SPECIALTY CHEMICALS INC.,CEDARTOWN,POLK,GA,30125,34.019632,-85.270141,Chemicals,NO,0.0,0.0,0.0,0.0
VAN DIEST SUPPLY CO,WEBSTER CITY,HAMILTON,IA,50595,42.47104,-93.88793,Chemicals,NO,0.0,0.0,0.0,0.0
RESINALL CORP,HATTIESBURG,FORREST,MS,39401,31.293779,-89.273512,Chemicals,YES,0.0,0.0,0.0,0.0
GOODYEAR TIRE & RUBBER CO,BEAUMONT,JEFFERSON,TX,77705,29.976111,-94.218333,Chemicals,YES,22669.79,0.0,0.0,76096.74
MIDDLETOWN COKE CO,MIDDLETOWN,BUTLER,OH,45044,39.47215,-84.39693,Petroleum,NO,27720.0,0.0,0.0,27720.0
FMC CORP  MIDDLEPORT PLANT,MIDDLEPORT,NIAGARA,NY,14105,43.207167,-78.468875,Chemicals,YES,0.0,0.0,0.0,0.0
CARPENTER CO.,CONOVER,CATAWBA,NC,28613,35.693611,-81.181667,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
CALUMET SHREVEPORT REFINING LLC,SHREVEPORT,CADDO PARISH,LA,71109,32.470833,-93.790833,Petroleum,YES,135.6,0.8,0.0,234.7
WHARF RESOURCES,LEAD,LAWRENCE,SD,57754,44.34444,-103.86166,Metal Mining,NO,0.0,0.0,0.0,25001.0
PRESTONE PRODUCTS,ALSIP,COOK,IL,60803,41.653256,-87.721097,Chemicals,NO,0.0,0.0,0.0,0.0
BASF CORP - HANNIBAL SITE,PALMYRA,MARION,MO,63461,39.834118,-91.436791,Chemicals,YES,5.0,0.0,0.0,204.0
PETRO STAR INC. NORTH POLE REFINERY,NORTH POLE,FAIRBANKS NORTH STAR BOROUGH,AK,99705,64.733253,-147.344964,Petroleum,YES,257.0,0.0,0.0,715.0
HF SINCLAIR WOODS CROSS REFINING LLC,WOODS CROSS,DAVIS,UT,84087,40.886022,-111.904759,Petroleum,NO,21000.0,0.0,0.0,24500.0
HF SINCLAIR TULSA REFINING WEST FACILITY,TULSA,TULSA,OK,74107,36.1396,-96.0149,Petroleum,NO,0.0,0.0,0.0,5.0
AMERICAN PHOENIX INC.,EAU CLAIRE,EAU CLAIRE,WI,54703,44.815595,-91.492424,Plastics and Rubber,NO,2.63,0.0,0.0,2.63
ALLIED AVIATION FUELING CO OF TEXAS INC.,SAN ANTONIO,BEXAR,TX,78216,29.519761,-98.467895,Petroleum Bulk Terminals,NO,4.29,0.0,0.0,4.66
STARCHEM LLC,WELLFORD,SPARTANBURG,SC,29385,34.94139,-82.08209,Chemicals,NO,0.0,0.0,0.0,0.0
EH WOLF & SONS INC-SLINGER FACILITY,SLINGER,WASHINGTON,WI,53086,43.3311,-88.28977,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.13
MIDDLETOWN COKE CO,MIDDLETOWN,BUTLER,OH,45044,39.47215,-84.39693,Petroleum,NO,1423.0,0.0,0.0,1423.0
ZOETIS LLC,WILLOW ISLAND,PLEASANTS,WV,26134,39.353336,-81.313411,Chemicals,NO,600.0,0.0,0.0,1400.0
SAN JOAQUIN REFINING CO INC,BAKERSFIELD,KERN,CA,93308,35.39511,-119.04652,Petroleum,NO,0.0,0.0,0.0,1830.0
PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,Chemical Wholesalers,NO,35.0,0.0,0.0,47.0
INTERNATIONAL PAINT LLC,HOUSTON,HARRIS,TX,77091,29.85515,-95.47341,Chemicals,NO,39.95,0.0,0.0,43.75
GLOBAL FAIRFAX TERMINAL,FAIRFAX,FAIRFAX (CITY),VA,22031,38.84807,-77.27309,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
